bc_label,model_output,row_num,dist,abs_dist
7,10,row21592,-3,3
8,11,row16687,-3,3
2,5,row00923,-3,3
7,10,row21426,-3,3
7,10,row22558,-3,3
7,10,row21751,-3,3
7,4,row23121,3,3
8,5,row17704,3,3
7,10,row22675,-3,3
7,4,row23120,3,3
7,10,row22037,-3,3
4,1,row03079,3,3
7,4,row06468,3,3
8,11,row14668,-3,3
8,5,row17738,3,3
5,2,row03710,3,3
7,4,row23137,3,3
7,4,row23149,3,3
8,5,row17711,3,3
7,4,row21053,3,3
7,4,row12961,3,3
7,10,row22700,-3,3
8,11,row07665,-3,3
7,4,row21701,3,3
7,4,row23173,3,3
8,5,row14534,3,3
7,4,row20892,3,3
8,11,row06971,-3,3
12,9,row12263,3,3
7,4,row06735,3,3
6,3,row05420,3,3
7,10,row21180,-3,3
7,10,row21463,-3,3
7,4,row12702,3,3
8,11,row15091,-3,3
8,5,row07556,3,3
9,12,row08158,-3,3
5,2,row04351,3,3
8,5,row07374,3,3
5,2,row03903,3,3
7,4,row06738,3,3
8,11,row16648,-3,3
7,4,row06362,3,3
5,2,row03495,3,3
10,7,row08932,3,3
6,3,row05450,3,3
7,4,row23045,3,3
7,4,row12616,3,3
7,4,row12608,3,3
8,5,row14498,3,3
4,7,row02493,-3,3
7,4,row06249,3,3
11,8,row10056,3,3
7,4,row06440,3,3
7,10,row21980,-3,3
7,4,row12707,3,3
7,10,row06693,-3,3
8,11,row16661,-3,3
5,2,row04322,3,3
7,4,row06551,3,3
5,2,row04343,3,3
8,5,row14539,3,3
7,10,row21149,-3,3
11,8,row10067,3,3
8,5,row07605,3,3
8,5,row14872,3,3
6,9,row04755,-3,3
7,10,row21365,-3,3
7,4,row06254,3,3
7,4,row22300,3,3
8,11,row14854,-3,3
8,5,row07568,3,3
7,10,row22652,-3,3
8,5,row14499,3,3
8,5,row17495,3,3
5,2,row04312,3,3
7,4,row12586,3,3
7,10,row21371,-3,3
9,12,row17978,-3,3
7,10,row06281,-3,3
7,10,row20617,-3,3
5,2,row13168,3,3
4,1,row03261,3,3
8,5,row07574,3,3
9,6,row18502,3,3
7,4,row06710,3,3
7,4,row06294,3,3
7,4,row06314,3,3
8,5,row07543,3,3
5,2,row04005,3,3
9,6,row08420,3,3
8,5,row17458,3,3
2,5,row01733,-3,3
9,12,row18076,-3,3
7,4,row21828,3,3
7,4,row23098,3,3
8,5,row07571,3,3
7,4,row21818,3,3
7,4,row23132,3,3
5,2,row03711,3,3
10,7,row09305,3,3
8,5,row17238,3,3
8,5,row17559,3,3
5,8,row03411,-3,3
5,2,row04083,3,3
4,7,row23273,-3,3
5,8,row13369,-3,3
8,5,row17229,3,3
7,4,row22258,3,3
7,4,row23079,3,3
7,4,row06353,3,3
7,10,row21159,-3,3
9,6,row08575,3,3
5,2,row04347,3,3
7,4,row06203,3,3
6,3,row15817,3,3
6,3,row19225,3,3
7,4,row12679,3,3
7,4,row06283,3,3
8,5,row14557,3,3
7,4,row06232,3,3
9,6,row08102,3,3
7,10,row21504,-3,3
4,7,row23495,-3,3
7,4,row21722,3,3
11,8,row10288,3,3
12,9,row12228,3,3
8,5,row17256,3,3
10,7,row09490,3,3
8,5,row14509,3,3
7,4,row22267,3,3
6,3,row15808,3,3
6,9,row05954,-3,3
8,5,row07578,3,3
11,8,row09699,3,3
10,7,row09289,3,3
8,11,row14109,-3,3
8,5,row17624,3,3
7,4,row06295,3,3
9,6,row08415,3,3
8,5,row14497,3,3
8,5,row14544,3,3
8,5,row17575,3,3
5,2,row03946,3,3
7,4,row23125,3,3
7,4,row22067,3,3
7,10,row21142,-3,3
8,11,row14271,-3,3
7,4,row06274,3,3
7,4,row06842,3,3
7,10,row22467,-3,3
2,5,row01789,-3,3
7,10,row22130,-3,3
8,5,row17705,3,3
9,6,row08426,3,3
8,5,row17518,3,3
8,5,row17502,3,3
7,10,row20935,-3,3
9,6,row08462,3,3
7,10,row12963,-3,3
8,5,row07552,3,3
10,7,row09236,3,3
8,11,row07051,-3,3
7,4,row06548,3,3
7,4,row23095,3,3
5,2,row03943,3,3
4,7,row23456,-3,3
7,4,row06206,3,3
4,7,row23406,-3,3
7,4,row06291,3,3
7,10,row20810,-3,3
7,4,row21595,3,3
6,3,row05720,3,3
7,4,row23084,3,3
5,2,row03932,3,3
9,12,row18260,-3,3
6,9,row16265,-3,3
9,6,row08088,3,3
7,10,row21170,-3,3
7,10,row12882,-3,3
7,10,row21969,-3,3
8,5,row17540,3,3
5,2,row04088,3,3
8,11,row15190,-3,3
8,11,row07050,-3,3
7,4,row23090,3,3
6,3,row04584,3,3
8,11,row07435,-3,3
6,3,row15799,3,3
8,5,row17462,3,3
8,5,row14453,3,3
7,4,row22298,3,3
8,5,row14517,3,3
6,9,row16328,-3,3
7,4,row06299,3,3
7,10,row21237,-3,3
7,10,row22490,-3,3
6,3,row15515,3,3
7,4,row06202,3,3
8,5,row07538,3,3
8,5,row17499,3,3
9,6,row18082,3,3
5,2,row13500,3,3
5,2,row13535,3,3
8,5,row17623,3,3
7,4,row06526,3,3
9,12,row08335,-3,3
8,5,row17771,3,3
6,9,row05419,-3,3
9,12,row18626,-3,3
7,10,row21152,-3,3
8,11,row16689,-3,3
8,5,row14462,3,3
8,5,row07615,3,3
7,10,row22408,-3,3
6,3,row05160,3,3
7,4,row06851,3,3
7,4,row06874,3,3
5,2,row04093,3,3
9,12,row17936,-3,3
7,4,row23134,3,3
6,9,row04825,-3,3
6,9,row05705,-3,3
5,2,row04326,3,3
5,2,row03620,3,3
7,10,row06140,-3,3
9,6,row08454,3,3
8,5,row17685,3,3
7,4,row23022,3,3
7,4,row23144,3,3
7,4,row06192,3,3
6,3,row15779,3,3
8,5,row17658,3,3
7,4,row06336,3,3
7,4,row23158,3,3
8,5,row17511,3,3
7,4,row20705,3,3
9,6,row08440,3,3
7,10,row20635,-3,3
6,3,row15789,3,3
8,5,row14705,3,3
7,10,row21442,-3,3
8,5,row17733,3,3
4,7,row23602,-3,3
7,10,row22079,-3,3
10,7,row08875,3,3
7,4,row21700,3,3
2,5,row01718,-3,3
7,10,row21017,-3,3
5,2,row03805,3,3
8,11,row15100,-3,3
7,10,row22469,-3,3
7,10,row12510,-3,3
6,3,row05092,3,3
7,4,row23107,3,3
7,4,row21771,3,3
7,10,row21173,-3,3
7,4,row23140,3,3
8,5,row17800,3,3
8,11,row13859,-3,3
8,5,row17504,3,3
8,5,row14937,3,3
7,4,row20836,3,3
5,2,row13495,3,3
7,4,row22271,3,3
10,7,row08917,3,3
6,3,row16122,3,3
8,5,row17691,3,3
7,4,row06223,3,3
7,10,row20584,-3,3
8,5,row07585,3,3
9,12,row18196,-3,3
8,5,row14536,3,3
7,10,row06747,-3,3
7,4,row21816,3,3
7,4,row21821,3,3
9,12,row08243,-3,3
5,2,row13532,3,3
8,5,row17254,3,3
7,10,row21720,-3,3
8,11,row14841,-3,3
7,4,row06296,3,3
5,2,row03918,3,3
8,5,row14727,3,3
9,12,row18541,-3,3
7,4,row23143,3,3
7,4,row21967,3,3
8,5,row17578,3,3
7,4,row21687,3,3
7,10,row21030,-3,3
8,5,row07570,3,3
7,4,row06848,3,3
7,4,row22169,3,3
7,4,row06711,3,3
6,9,row16429,-3,3
7,4,row06194,3,3
9,6,row08467,3,3
7,4,row22288,3,3
6,3,row15823,3,3
7,10,row21977,-3,3
8,11,row16656,-3,3
7,10,row21397,-3,3
7,4,row21153,3,3
7,4,row06472,3,3
7,10,row21355,-3,3
5,2,row13512,3,3
8,5,row14553,3,3
8,5,row14538,3,3
8,5,row14501,3,3
8,11,row14927,-3,3
6,9,row05774,-3,3
8,5,row17725,3,3
8,11,row07039,-3,3
5,8,row03802,-3,3
8,11,row07053,-3,3
7,10,row20575,-3,3
9,12,row18533,-3,3
7,4,row12551,3,3
8,5,row17669,3,3
7,4,row06220,3,3
6,3,row05451,3,3
7,4,row22256,3,3
9,6,row08442,3,3
4,7,row23218,-3,3
6,9,row05732,-3,3
7,4,row23159,3,3
7,4,row06732,3,3
6,3,row05701,3,3
7,10,row22339,-3,3
8,5,row17757,3,3
7,10,row21163,-3,3
7,10,row21718,-3,3
9,6,row08445,3,3
7,4,row21805,3,3
5,2,row13537,3,3
6,9,row04777,-3,3
7,4,row23040,3,3
6,9,row16145,-3,3
7,4,row06324,3,3
8,11,row14786,-3,3
8,5,row17675,3,3
7,4,row06319,3,3
5,2,row04302,3,3
4,7,row23488,-3,3
8,11,row13822,-3,3
8,5,row17673,3,3
7,4,row23110,3,3
8,5,row14703,3,3
8,5,row17790,3,3
8,5,row14513,3,3
7,4,row06272,3,3
6,3,row05143,3,3
7,4,row06348,3,3
7,4,row22299,3,3
7,10,row22610,-3,3
7,4,row22277,3,3
6,3,row19226,3,3
5,2,row03852,3,3
7,10,row22243,-3,3
8,5,row14556,3,3
8,11,row13923,-3,3
6,3,row19222,3,3
7,4,row21661,3,3
8,5,row14554,3,3
7,4,row21819,3,3
6,3,row16365,3,3
8,11,row07670,-3,3
9,12,row08642,-3,3
7,4,row06360,3,3
4,7,row23590,-3,3
8,5,row17696,3,3
7,4,row06306,3,3
7,4,row22257,3,3
8,5,row14422,3,3
8,5,row17056,3,3
7,10,row21201,-3,3
6,9,row05083,-3,3
5,2,row04327,3,3
8,11,row14812,-3,3
7,10,row22040,-3,3
8,11,row16726,-3,3
8,5,row17521,3,3
8,5,row17583,3,3
8,5,row17679,3,3
5,2,row04131,3,3
5,2,row04332,3,3
7,10,row21165,-3,3
7,4,row06218,3,3
9,6,row18322,3,3
0,3,row00430,-3,3
8,5,row07542,3,3
8,11,row16754,-3,3
3,0,row02266,3,3
8,11,row14052,-3,3
9,6,row08520,3,3
7,4,row21405,3,3
7,10,row21225,-3,3
8,5,row17560,3,3
8,5,row17671,3,3
8,5,row17631,3,3
6,3,row05672,3,3
7,10,row21257,-3,3
10,7,row09264,3,3
9,6,row08413,3,3
8,5,row17698,3,3
8,5,row07197,3,3
8,5,row17683,3,3
11,8,row09705,3,3
5,2,row04341,3,3
7,4,row06262,3,3
7,10,row22457,-3,3
8,5,row07576,3,3
7,4,row22928,3,3
8,11,row07328,-3,3
8,11,row07404,-3,3
5,2,row13497,3,3
8,5,row14518,3,3
7,4,row21607,3,3
6,9,row05750,-3,3
8,5,row17571,3,3
7,4,row21815,3,3
5,2,row04297,3,3
8,5,row17650,3,3
7,4,row06478,3,3
7,4,row06857,3,3
7,4,row21663,3,3
6,9,row15928,-3,3
9,12,row08533,-3,3
8,5,row14520,3,3
7,4,row06456,3,3
5,8,row04468,-3,3
6,3,row05513,3,3
7,10,row21787,-3,3
8,5,row07557,3,3
8,11,row07016,-3,3
7,4,row21839,3,3
8,5,row14433,3,3
7,4,row06477,3,3
11,8,row10052,3,3
8,11,row07480,-3,3
4,1,row02660,3,3
5,2,row04342,3,3
6,3,row05495,3,3
7,10,row21685,-3,3
5,2,row13499,3,3
8,5,row07592,3,3
6,9,row16147,-3,3
5,2,row13498,3,3
7,4,row23131,3,3
8,5,row07588,3,3
7,4,row06250,3,3
8,5,row07536,3,3
8,5,row17588,3,3
7,10,row21554,-3,3
8,11,row07321,-3,3
8,11,row14819,-3,3
7,4,row23067,3,3
7,4,row23051,3,3
5,2,row04082,3,3
8,5,row17055,3,3
7,4,row12728,3,3
6,9,row16422,-3,3
7,10,row06572,-3,3
8,5,row14504,3,3
5,2,row04236,3,3
7,4,row06244,3,3
7,10,row22035,-3,3
7,4,row12709,3,3
7,4,row23105,3,3
7,4,row06486,3,3
10,7,row09339,3,3
7,4,row23133,3,3
8,11,row14780,-3,3
7,4,row12533,3,3
8,11,row07057,-3,3
8,11,row14790,-3,3
8,5,row17775,3,3
9,12,row18037,-3,3
5,2,row03939,3,3
10,7,row08940,3,3
8,5,row07492,3,3
7,4,row06275,3,3
8,5,row16812,3,3
9,12,row17925,-3,3
4,7,row23519,-3,3
4,7,row23348,-3,3
4,7,row23194,-3,3
7,4,row20728,3,3
10,7,row08876,3,3
7,4,row23135,3,3
7,4,row23153,3,3
7,4,row21056,3,3
7,4,row21793,3,3
10,7,row09282,3,3
6,3,row05463,3,3
7,4,row22293,3,3
8,5,row14551,3,3
8,5,row17701,3,3
7,4,row22995,3,3
6,3,row05530,3,3
5,2,row03944,3,3
5,8,row04479,-3,3
7,4,row06304,3,3
7,4,row21071,3,3
7,4,row23108,3,3
7,4,row22301,3,3
6,3,row16368,3,3
8,5,row16901,3,3
7,4,row21739,3,3
7,10,row21389,-3,3
6,3,row05961,3,3
7,4,row06846,3,3
8,5,row17692,3,3
7,4,row06217,3,3
7,4,row21758,3,3
10,7,row09301,3,3
8,5,row17637,3,3
7,4,row23082,3,3
8,5,row14739,3,3
7,4,row22954,3,3
5,2,row04299,3,3
7,4,row22295,3,3
8,5,row07551,3,3
7,10,row21553,-3,3
7,4,row06347,3,3
7,10,row06687,-3,3
7,4,row12714,3,3
6,3,row05466,3,3
6,9,row05336,-3,3
7,4,row06286,3,3
7,4,row06277,3,3
7,4,row22263,3,3
5,2,row03625,3,3
8,11,row14114,-3,3
7,4,row21752,3,3
11,8,row10059,3,3
7,4,row06723,3,3
8,11,row16976,-3,3
8,11,row14789,-3,3
6,9,row20243,-3,3
7,10,row21136,-3,3
8,5,row17670,3,3
7,4,row06367,3,3
5,2,row03929,3,3
7,4,row23154,3,3
11,8,row10293,3,3
7,10,row21008,-3,3
5,2,row04291,3,3
8,5,row07577,3,3
8,11,row15084,-3,3
5,8,row13151,-3,3
7,10,row21810,-3,3
7,10,row21175,-3,3
6,3,row05505,3,3
8,5,row14427,3,3
7,4,row22120,3,3
7,4,row06364,3,3
7,4,row06357,3,3
6,3,row16406,3,3
6,9,row05932,-3,3
7,4,row23083,3,3
11,8,row10285,3,3
8,11,row07462,-3,3
8,5,row17509,3,3
6,3,row15825,3,3
9,6,row08443,3,3
7,4,row22940,3,3
7,10,row06102,-3,3
8,5,row07591,3,3
7,10,row21278,-3,3
7,10,row22528,-3,3
7,4,row06251,3,3
8,5,row17506,3,3
7,4,row06191,3,3
10,7,row09302,3,3
8,5,row17498,3,3
7,4,row06847,3,3
8,5,row07444,3,3
8,5,row17513,3,3
5,2,row04112,3,3
9,6,row08399,3,3
7,10,row21991,-3,3
8,11,row07042,-3,3
11,8,row09713,3,3
6,9,row04908,-3,3
8,5,row17774,3,3
7,10,row21464,-3,3
7,10,row06303,-3,3
6,9,row16241,-3,3
7,10,row20577,-3,3
7,4,row21836,3,3
7,4,row22266,3,3
7,4,row23164,3,3
8,11,row15062,-3,3
11,8,row10263,3,3
8,5,row14515,3,3
7,4,row06370,3,3
9,6,row08500,3,3
7,10,row21423,-3,3
7,10,row21844,-3,3
5,2,row13545,3,3
8,5,row17440,3,3
7,4,row23074,3,3
11,8,row09971,3,3
12,9,row11580,3,3
8,5,row07613,3,3
7,10,row22045,-3,3
7,4,row21779,3,3
7,4,row12650,3,3
8,5,row14559,3,3
7,4,row06334,3,3
7,4,row12708,3,3
5,2,row03928,3,3
6,3,row20301,3,3
6,3,row05478,3,3
7,4,row22620,3,3
8,11,row13989,-3,3
7,4,row23104,3,3
8,11,row16818,-3,3
5,2,row13510,3,3
5,2,row04294,3,3
8,5,row07447,3,3
9,12,row18197,-3,3
8,5,row07548,3,3
5,2,row04128,3,3
7,10,row06949,-3,3
8,5,row14502,3,3
7,4,row21706,3,3
7,4,row06452,3,3
7,4,row21682,3,3
8,5,row17611,3,3
8,5,row17520,3,3
7,4,row06731,3,3
5,2,row04160,3,3
5,2,row04284,3,3
11,8,row10279,3,3
7,4,row12719,3,3
8,11,row07406,-3,3
4,7,row03181,-3,3
9,12,row17898,-3,3
4,7,row23571,-3,3
8,11,row17142,-3,3
6,9,row18799,-3,3
7,4,row22820,3,3
7,4,row06380,3,3
6,9,row15276,-3,3
7,4,row21686,3,3
7,10,row20658,-3,3
7,4,row06279,3,3
7,4,row23151,3,3
5,8,row03961,-3,3
7,4,row22843,3,3
8,11,row14394,-3,3
7,10,row22025,-3,3
7,4,row06305,3,3
11,8,row09633,3,3
11,8,row10134,3,3
8,5,row17603,3,3
8,11,row16783,-3,3
8,5,row17614,3,3
6,3,row05953,3,3
7,4,row06096,3,3
6,3,row15767,3,3
4,1,row02620,3,3
7,10,row20858,-3,3
8,5,row07541,3,3
7,4,row06310,3,3
8,5,row17591,3,3
5,8,row13589,-3,3
8,5,row14735,3,3
9,12,row17980,-3,3
9,12,row17834,-3,3
8,5,row07676,3,3
8,5,row14526,3,3
8,5,row17572,3,3
8,5,row17064,3,3
2,5,row01542,-3,3
5,2,row04220,3,3
7,4,row21820,3,3
8,5,row17783,3,3
8,5,row14540,3,3
8,5,row14535,3,3
6,9,row15413,-3,3
10,7,row09308,3,3
7,4,row06725,3,3
7,10,row21217,-3,3
7,4,row22952,3,3
7,4,row22793,3,3
8,5,row14537,3,3
7,4,row22261,3,3
9,6,row18105,3,3
3,0,row02407,3,3
8,5,row17464,3,3
8,5,row07649,3,3
6,3,row15602,3,3
9,6,row08499,3,3
8,5,row07579,3,3
7,10,row21598,-3,3
8,11,row16925,-3,3
7,10,row21556,-3,3
8,5,row17306,3,3
4,7,row23493,-3,3
5,2,row03891,3,3
6,3,row05699,3,3
8,5,row17516,3,3
6,3,row19265,3,3
8,11,row14423,-3,3
5,2,row04107,3,3
8,5,row16869,3,3
7,4,row06265,3,3
4,7,row02827,-3,3
9,6,row08439,3,3
7,4,row06365,3,3
8,5,row17629,3,3
8,11,row13838,-3,3
6,3,row18972,3,3
7,4,row06142,3,3
5,2,row04239,3,3
8,11,row16956,-3,3
5,8,row13783,-3,3
8,5,row17634,3,3
8,11,row14675,-3,3
7,4,row06188,3,3
7,4,row23043,3,3
0,3,row00454,-3,3
5,2,row04310,3,3
11,8,row09595,3,3
8,11,row14948,-3,3
8,5,row07563,3,3
7,4,row22270,3,3
9,6,row08436,3,3
8,5,row17538,3,3
7,10,row21320,-3,3
11,8,row10334,3,3
8,5,row17519,3,3
6,3,row05013,3,3
7,10,row22560,-3,3
6,3,row15583,3,3
5,8,row13149,-3,3
5,2,row04339,3,3
8,5,row14519,3,3
8,11,row16663,-3,3
8,11,row13895,-3,3
8,5,row14533,3,3
7,10,row22165,-3,3
7,4,row23065,3,3
7,4,row06868,3,3
8,5,row14704,3,3
5,2,row04092,3,3
8,5,row17688,3,3
8,11,row14683,-3,3
7,4,row22949,3,3
7,10,row21349,-3,3
5,2,row03945,3,3
9,12,row08585,-3,3
7,4,row21971,3,3
5,2,row13543,3,3
7,4,row06475,3,3
6,3,row19571,3,3
8,11,row17353,-3,3
9,6,row08429,3,3
8,5,row16983,3,3
6,3,row05742,3,3
7,4,row20874,3,3
8,11,row15083,-3,3
6,3,row19228,3,3
8,11,row17173,-3,3
7,4,row06198,3,3
8,11,row13942,-3,3
6,9,row04495,-3,3
7,10,row21566,-3,3
10,7,row09140,3,3
8,11,row14136,-3,3
11,8,row10262,3,3
7,4,row21807,3,3
6,9,row19118,-3,3
7,4,row23118,3,3
7,10,row20815,-3,3
6,3,row05960,3,3
8,11,row07653,-3,3
7,4,row06302,3,3
7,4,row06282,3,3
8,11,row14908,-3,3
7,10,row21150,-3,3
8,11,row14756,-3,3
9,6,row08422,3,3
5,2,row13496,3,3
7,4,row21817,3,3
7,10,row22563,-3,3
6,9,row20412,-3,3
9,6,row08419,3,3
8,5,row07182,3,3
8,5,row07103,3,3
6,9,row16069,-3,3
8,5,row07652,3,3
7,4,row21827,3,3
7,10,row20796,-3,3
8,11,row16673,-3,3
9,12,row17851,-3,3
4,2,row02661,2,2
8,10,row07448,-2,2
5,3,row03706,2,2
6,8,row19373,-2,2
6,4,row15806,2,2
0,2,row00157,-2,2
5,7,row03455,-2,2
8,6,row17585,2,2
6,4,row18964,2,2
9,11,row17846,-2,2
8,6,row14926,2,2
6,4,row04786,2,2
6,8,row05324,-2,2
4,2,row03285,2,2
9,7,row18459,2,2
2,4,row00967,-2,2
11,9,row09985,2,2
9,11,row17828,-2,2
8,6,row14511,2,2
9,11,row18008,-2,2
8,10,row15120,-2,2
6,8,row19129,-2,2
4,2,row02747,2,2
1,3,row00823,-2,2
1,3,row00681,-2,2
8,10,row17080,-2,2
4,2,row02797,2,2
10,12,row08784,-2,2
7,9,row22338,-2,2
8,6,row07471,2,2
5,3,row03893,2,2
3,1,row02295,2,2
6,4,row04948,2,2
8,6,row14460,2,2
8,6,row17463,2,2
6,4,row05667,2,2
5,7,row04470,-2,2
6,4,row04959,2,2
6,4,row20277,2,2
6,4,row05144,2,2
8,10,row15056,-2,2
6,8,row19784,-2,2
7,5,row22915,2,2
9,7,row08486,2,2
9,11,row18291,-2,2
6,4,row04894,2,2
6,4,row19587,2,2
8,6,row07567,2,2
9,11,row07723,-2,2
6,4,row05725,2,2
6,4,row16117,2,2
8,6,row14939,2,2
10,12,row08796,-2,2
9,11,row08289,-2,2
9,7,row08411,2,2
7,5,row12478,2,2
4,2,row03353,2,2
6,4,row19453,2,2
6,4,row05459,2,2
5,3,row03818,2,2
2,4,row01473,-2,2
11,9,row09638,2,2
11,9,row09827,2,2
7,5,row06879,2,2
7,5,row06346,2,2
3,5,row01792,-2,2
6,8,row05788,-2,2
4,2,row02780,2,2
7,5,row06672,2,2
11,9,row10302,2,2
7,5,row12655,2,2
9,7,row17960,2,2
3,1,row02154,2,2
10,12,row08685,-2,2
7,5,row12979,2,2
6,8,row19318,-2,2
11,9,row09944,2,2
8,10,row15116,-2,2
7,5,row06704,2,2
6,8,row04964,-2,2
11,9,row10892,2,2
7,5,row06797,2,2
5,3,row04100,2,2
8,10,row13921,-2,2
5,7,row13319,-2,2
4,2,row02806,2,2
5,7,row04401,-2,2
9,11,row17850,-2,2
8,6,row07510,2,2
6,4,row15495,2,2
8,10,row16741,-2,2
6,8,row19634,-2,2
6,4,row15960,2,2
9,11,row18190,-2,2
7,5,row06876,2,2
4,2,row02607,2,2
7,5,row22254,2,2
6,4,row16361,2,2
6,4,row05937,2,2
7,9,row22063,-2,2
3,1,row02321,2,2
6,4,row05523,2,2
11,9,row09862,2,2
6,4,row16369,2,2
7,5,row12606,2,2
7,5,row06892,2,2
0,2,row00036,-2,2
9,11,row18321,-2,2
6,4,row15582,2,2
6,4,row15707,2,2
6,4,row18958,2,2
7,5,row06517,2,2
5,7,row03489,-2,2
6,4,row05934,2,2
7,9,row22992,-2,2
5,7,row13582,-2,2
7,5,row12623,2,2
4,2,row02852,2,2
8,6,row17261,2,2
8,6,row07692,2,2
8,6,row07641,2,2
9,7,row07841,2,2
5,7,row13336,-2,2
7,5,row21650,2,2
10,8,row09171,2,2
6,8,row05401,-2,2
5,7,row04466,-2,2
7,9,row22836,-2,2
6,4,row05710,2,2
9,7,row08476,2,2
9,11,row08534,-2,2
6,4,row16097,2,2
8,10,row07637,-2,2
7,5,row12994,2,2
7,5,row23175,2,2
3,1,row02194,2,2
5,3,row03817,2,2
5,7,row13710,-2,2
4,2,row23726,2,2
5,3,row03756,2,2
6,8,row04920,-2,2
6,4,row16609,2,2
7,9,row21936,-2,2
6,4,row05706,2,2
6,4,row05731,2,2
7,5,row06159,2,2
6,4,row18888,2,2
9,7,row18102,2,2
8,6,row07689,2,2
10,8,row09194,2,2
6,4,row05743,2,2
10,8,row09344,2,2
6,8,row15787,-2,2
6,4,row15581,2,2
9,11,row07884,-2,2
6,4,row15703,2,2
8,6,row07397,2,2
9,11,row17973,-2,2
10,8,row09230,2,2
4,2,row03367,2,2
12,10,row12340,2,2
6,4,row05021,2,2
7,5,row22998,2,2
8,6,row07084,2,2
7,5,row12904,2,2
9,7,row18108,2,2
6,4,row16281,2,2
6,4,row05525,2,2
6,4,row15820,2,2
7,5,row12658,2,2
11,9,row10978,2,2
4,2,row02807,2,2
11,9,row10895,2,2
1,3,row00499,-2,2
9,11,row08636,-2,2
4,6,row23712,-2,2
7,5,row21754,2,2
8,10,row17325,-2,2
8,6,row17244,2,2
6,4,row15943,2,2
4,2,row02665,2,2
3,1,row02319,2,2
7,5,row12713,2,2
5,3,row04158,2,2
8,6,row17065,2,2
6,4,row19169,2,2
4,2,row02769,2,2
10,8,row09179,2,2
11,9,row09904,2,2
5,3,row13513,2,2
7,5,row12699,2,2
6,4,row20365,2,2
8,10,row17165,-2,2
6,4,row20273,2,2
6,4,row18890,2,2
4,2,row23518,2,2
6,4,row15957,2,2
8,6,row07539,2,2
6,4,row19260,2,2
6,4,row16336,2,2
8,6,row07655,2,2
6,4,row15720,2,2
11,9,row10409,2,2
9,11,row18259,-2,2
11,9,row09720,2,2
8,6,row07427,2,2
8,10,row13813,-2,2
8,10,row07329,-2,2
8,10,row13909,-2,2
9,7,row08400,2,2
7,5,row06460,2,2
2,4,row01039,-2,2
9,7,row08375,2,2
8,6,row17438,2,2
11,9,row09869,2,2
8,6,row07537,2,2
6,4,row15751,2,2
7,5,row06869,2,2
8,6,row16799,2,2
0,2,row00228,-2,2
8,10,row13881,-2,2
2,4,row01729,-2,2
6,4,row05131,2,2
8,6,row07261,2,2
11,9,row10065,2,2
7,9,row21039,-2,2
6,4,row05974,2,2
7,5,row06379,2,2
6,8,row16186,-2,2
9,11,row18427,-2,2
6,4,row16363,2,2
4,2,row02667,2,2
7,5,row06285,2,2
10,12,row09073,-2,2
6,8,row05890,-2,2
6,8,row05807,-2,2
12,10,row11367,2,2
8,6,row16803,2,2
9,11,row07833,-2,2
7,5,row06430,2,2
7,9,row21181,-2,2
5,7,row03951,-2,2
7,5,row12624,2,2
10,8,row09358,2,2
6,4,row19375,2,2
7,5,row06313,2,2
8,10,row07621,-2,2
8,6,row07634,2,2
6,4,row04608,2,2
9,11,row07767,-2,2
6,4,row15607,2,2
2,4,row01769,-2,2
8,10,row16653,-2,2
7,9,row20769,-2,2
2,4,row00962,-2,2
7,5,row06843,2,2
9,11,row18411,-2,2
8,10,row13880,-2,2
8,6,row14993,2,2
4,2,row02785,2,2
7,9,row23001,-2,2
8,10,row17081,-2,2
8,10,row14409,-2,2
7,5,row06867,2,2
6,4,row15834,2,2
8,6,row07003,2,2
8,10,row13868,-2,2
9,7,row18400,2,2
6,8,row19102,-2,2
11,9,row10730,2,2
6,4,row16333,2,2
4,2,row02668,2,2
7,5,row23101,2,2
8,6,row14548,2,2
5,7,row04382,-2,2
8,10,row07342,-2,2
6,4,row18968,2,2
8,6,row14432,2,2
8,10,row13948,-2,2
8,6,row07600,2,2
6,4,row15791,2,2
7,5,row22268,2,2
8,6,row07454,2,2
4,2,row23654,2,2
6,8,row19836,-2,2
8,6,row17239,2,2
8,6,row07390,2,2
6,8,row05550,-2,2
6,4,row05718,2,2
6,4,row05468,2,2
9,7,row08468,2,2
7,5,row06523,2,2
4,2,row03373,2,2
6,4,row15599,2,2
7,5,row12710,2,2
6,4,row16375,2,2
4,2,row02749,2,2
6,4,row16320,2,2
9,11,row17952,-2,2
8,6,row17296,2,2
6,4,row06056,2,2
8,6,row16906,2,2
6,8,row05233,-2,2
8,10,row13890,-2,2
8,10,row07620,-2,2
5,7,row03979,-2,2
6,8,row04999,-2,2
8,6,row07628,2,2
8,6,row17737,2,2
6,4,row16373,2,2
8,10,row16920,-2,2
7,5,row23039,2,2
8,10,row14056,-2,2
6,8,row20318,-2,2
9,11,row07740,-2,2
8,10,row14408,-2,2
6,4,row15792,2,2
6,4,row16499,2,2
4,2,row03357,2,2
6,8,row05826,-2,2
5,3,row03692,2,2
6,8,row19207,-2,2
9,11,row17935,-2,2
6,4,row18979,2,2
6,4,row18829,2,2
6,4,row15771,2,2
4,2,row03311,2,2
7,9,row21479,-2,2
6,8,row04524,-2,2
6,8,row15243,-2,2
7,5,row06666,2,2
8,10,row14609,-2,2
8,6,row16846,2,2
6,4,row16124,2,2
8,6,row17508,2,2
